Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Committed Volumes (1000 m3/d),Uncommitted Volumes (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
9/1/2014,9,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,70.96,,,,80.05,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
9/1/2014,9,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,9.09,,,,80.05,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
10/1/2014,10,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,75.85,,,,87.87,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
10/1/2014,10,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,12.02,,,,87.87,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
11/1/2014,11,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,75.57,,,,87.51,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
11/1/2014,11,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.94,,,,87.51,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
12/1/2014,12,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,75.21,,,,87.16,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
12/1/2014,12,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.95,,,,87.16,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
1/1/2015,1,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,77.93,,,,88.35,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
1/1/2015,1,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.42,,,,88.35,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2/1/2015,2,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,79.58,,,,87.64,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2/1/2015,2,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.06,,,,87.64,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
3/1/2015,3,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,84,,,,92.22,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
3/1/2015,3,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.22,,,,92.22,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
4/1/2015,4,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,84.27,,,,94.57,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
4/1/2015,4,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.3,,,,94.57,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
5/1/2015,5,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,72.04,,,,92.86,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
5/1/2015,5,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.64,,,,92.86,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
6/1/2015,6,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,72.14,,,,88.8,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
6/1/2015,6,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.85,,,,88.8,"Capacity may vary month to month based on CER Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
